country,location_name,month,temperature_celsius,feels_like_celsius,humidity,precip_mm,wind_kph,uv_index,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,year,month
Cape Verde,Praia,2024-10,26.45806452,29.37741935,80.87096774,0.000967742,15.29677419,2.483870968,31.70064516,108.8217742,2.129032258,2024,10
Cape Verde,Praia,2024-11,24.31,26.22,70.7,0,18.08333333,0.656666667,28.85383333,80.11733333,2.1,2024,11
Cape Verde,Praia,2024-12,24.78387097,26.45806452,64.58064516,0.001612903,21.04193548,1.719354839,57.9766129,172.1156452,2.774193548,2024,12
Cape Verde,Praia,2025-01,23.07096774,24.73225806,64.32258065,0.000645161,26.36774194,1.970967742,49.10854839,146.0306452,2.806451613,2025,1
Cape Verde,Praia,2025-02,21.39285714,22.275,63.82142857,0,28.61428571,2.232142857,57.29714286,225.9246429,3.035714286,2025,2
Cape Verde,Praia,2025-03,20.71935484,20.87741935,72.19354839,0,25.80967742,1.009677419,17.47354839,41.8816129,1.483870968,2025,3
Cape Verde,Praia,2025-04,22.29666667,23.43666667,68.66666667,0.000333333,22.55,0.96,29.47666667,103.2793333,2.033333333,2025,4
Cape Verde,Praia,2025-05,23.0516129,24.96451613,68.12903226,0.002580645,21.82580645,0.761290323,26.49677419,88.26887097,2.064516129,2025,5
Cape Verde,Praia,2025-06,23.34333333,25.41333333,74.4,0.000666667,18.43,0.773333333,27.98433333,86.33333333,2.133333333,2025,6
Cape Verde,Praia,2025-07,24.50967742,26.61290323,77.90322581,0.004193548,11.59677419,0.409677419,27.22483871,78.15354839,2,2025,7
Cape Verde,Praia,2025-08,25.13225806,27.55483871,84.29032258,0.019677419,10.49032258,0.2,22.47451613,72.20967742,1.774193548,2025,8
Cape Verde,Praia,2025-09,25.73666667,28.32,82.96666667,0.036333333,12.57333333,0.08,24.70966667,93.29116667,1.8,2025,9
Cape Verde,Praia,2025-10,25.4,27.82666667,81.66666667,0.002,14.56666667,0,19.59666667,68.67,1.666666667,2025,10
Central African Republic,Bangui,2024-05,32.62352941,36.4,56.41176471,0.068235294,8.858823529,7.529411765,0.523529412,0.735294118,1,2024,5
Central African Republic,Bangui,2024-06,32.2,34.46666667,55.63333333,0.008333333,6.786666667,7.8,1.16,1.666666667,1,2024,6
Central African Republic,Bangui,2024-07,31.50714286,33.95,56.57142857,0.088214286,6.092857143,7.285714286,0.725,0.757142857,1,2024,7
Central African Republic,Bangui,2024-08,30.72903226,33.75806452,56.41935484,0.187096774,6.2,7.032258065,0.74516129,0.890322581,1,2024,8
Central African Republic,Bangui,2024-09,29.62333333,35.1,66.96666667,0.519666667,6.876666667,6.333333333,13.16,18.99083333,1.4,2024,9
Central African Republic,Bangui,2024-10,27.00645161,30.02258065,77.22580645,0.573225806,4.816129032,6.503225806,13.54080645,20.13516129,1.387096774,2024,10
Central African Republic,Bangui,2024-11,28.81,30.45,56.96666667,0.018,5.963333333,5.786666667,37.32066667,55.278,2.433333333,2024,11
Central African Republic,Bangui,2024-12,35.08709677,33.50645161,19.51612903,0,9.796774194,7.509677419,60.13096774,103.8864516,3.129032258,2024,12
Central African Republic,Bangui,2025-01,33.06774194,31.5483871,34.4516129,0,9.625806452,7.406451613,65.07225806,102.9077419,3.419354839,2025,1
Central African Republic,Bangui,2025-02,31.78571429,30.175,51.85714286,0,7.592857143,8.714285714,79.75482143,121.7828571,3.642857143,2025,2
Central African Republic,Bangui,2025-03,30.97096774,31.01612903,60.87096774,0,8.303225806,7.538709677,50.95258065,63.95629032,2.903225806,2025,3
Central African Republic,Bangui,2025-04,28.68333333,30.21666667,70.4,0.008333333,7.36,6.486666667,29.84666667,38.19016667,2.1,2025,4
Central African Republic,Bangui,2025-05,27.76451613,29.84516129,74.77419355,0.089677419,7.406451613,5.722580645,26.37145161,33.50887097,2.064516129,2025,5
Central African Republic,Bangui,2025-06,27.02,29.21666667,77.1,0.018,5.506666667,5.473333333,32.06666667,37.17883333,2.2,2025,6
Central African Republic,Bangui,2025-07,25.33870968,28.29354839,86.38709677,0.330967742,4.680645161,3.832258065,22.51032258,22.91016129,1.774193548,2025,7
Central African Republic,Bangui,2025-08,25.23870968,27.90322581,85.5483871,0.256129032,4.725806452,3.035483871,29.38516129,30.39967742,2.096774194,2025,8
Central African Republic,Bangui,2025-09,25.47666667,28.22333333,83.76666667,0.094666667,4.466666667,3.246666667,16.483,18.38266667,1.566666667,2025,9
Central African Republic,Bangui,2025-10,24.48666667,27.07333333,88,0.415333333,4.086666667,2.446666667,7.71,9.33,1,2025,10
Chad,N'djamena,2024-05,41.63529412,42.73529412,19.35294118,0,13.79411765,9.941176471,25.50588235,105.4647059,1.882352941,2024,5
Chad,N'djamena,2024-06,37.78666667,38.45666667,35.5,0.01,13.23333333,9.2,16.76,67.04,1.433333333,2024,6
Chad,N'djamena,2024-07,31.65517241,33.60689655,57.72413793,0.164827586,13.06551724,7.793103448,4.651724138,10.1862069,1,2024,7
Chad,N'djamena,2024-08,28.87741935,32.39677419,71.19354839,0.337741935,17.12903226,6.419354839,2.893548387,3.690322581,1,2024,8
Chad,N'djamena,2024-09,30.08,33.7,71.6,0.304333333,12.15333333,7.233333333,16.51633333,34.36816667,1.633333333,2024,9
Chad,N'djamena,2024-10,31.43548387,31.83548387,48.67741935,0,14.42258065,6.725806452,32.58387097,90.87080645,2.258064516,2024,10
Chad,N'djamena,2024-11,28.29333333,26.46,21.13333333,0,23.10666667,5.13,58.04683333,220.5755,3.133333333,2024,11
Chad,N'djamena,2024-12,28.28064516,26.37419355,17.29032258,0,19.16451613,7.209677419,115.0640323,488.238871,4.129032258,2024,12
Chad,N'djamena,2025-01,29.51935484,27.47096774,16.03225806,0,20.78387097,7.696774194,112.5933871,468.3424194,4.032258065,2025,1
Chad,N'djamena,2025-02,31.075,28.96428571,12.03571429,0,19.67857143,8.296428571,139.0275,581.1182143,4.357142857,2025,2
Chad,N'djamena,2025-03,35.34193548,33.70322581,9.935483871,0,23.56451613,7.651612903,83.37532258,392.2179032,3.580645161,2025,3
Chad,N'djamena,2025-04,36.23666667,35.1,15.76666667,0,21.27333333,6.766666667,65.342,303.2026667,3.166666667,2025,4
Chad,N'djamena,2025-05,35.2516129,34.19032258,32.35483871,0,16.69032258,5.935483871,57.43951613,220.8243548,3,2025,5
Chad,N'djamena,2025-06,32.1,31.68666667,50.7,0,14.64,5.903333333,37.98666667,114.9158333,2.4,2025,6
Chad,N'djamena,2025-07,27.56451613,29.30322581,77,0.028709677,14.96774194,3.716129032,18.81032258,36.11080645,1.741935484,2025,7
Chad,N'djamena,2025-08,26.11290323,28.38387097,86.64516129,0.126774194,14.54193548,3.516129032,17.59290323,34.78596774,1.548387097,2025,8
Chad,N'djamena,2025-09,27.15,29.06,87.56666667,0.003333333,12.00333333,3.27,18.5805,37.38816667,1.7,2025,9
Chad,N'djamena,2025-10,27.93333333,28.85333333,72.8,0,9.7,2.486666667,14.69666667,31.51666667,1.4,2025,10
Chile,Santiago,2024-05,6.882352941,6.564705882,85.23529412,0.135294118,7.847058824,4.058823529,575.5058824,685.3,5.823529412,2024,5
Chile,Santiago,2024-06,7.813333333,7.603333333,86.1,0.343666667,6.793333333,4.133333333,626.9466667,746.3366667,5.8,2024,6
Chile,Santiago,2024-07,4.231034483,3.455172414,73.24137931,0,4.8,3.586206897,764.8931034,897.8517241,6,2024,7
Chile,Santiago,2024-08,5.583870968,4.906451613,77.51612903,0.058064516,5.712903226,3.419354839,393.1935484,477.1451613,5.548387097,2024,8
Chile,Santiago,2024-09,7.716666667,7.6,82.66666667,0.006,5.296666667,3.166666667,113.8388333,150.7363333,3.8,2024,9
Chile,Santiago,2024-10,10.89333333,11.12333333,81.5,0.173,3.866666667,0.3,61.70366667,89.04666667,3.233333333,2024,10
Chile,Santiago,2024-11,12.81724138,13.17931034,65.93103448,0,3.613793103,0.020689655,42.40327586,51.52568966,2.551724138,2024,11
Chile,Santiago,2024-12,17.94516129,18.01290323,46.35483871,0,4.203225806,0.080645161,45.24145161,46.72145161,2.64516129,2024,12
Chile,Santiago,2025-01,16.19,16.42333333,62.86666667,0,3.756666667,0.036666667,50.1905,51.30666667,3,2025,1
Chile,Santiago,2025-02,15.74285714,15.91428571,62.5,0,3.614285714,0,53.94732143,55.35464286,3.071428571,2025,2
Chile,Santiago,2025-03,13.66451613,14.00322581,75.51612903,0,3.741935484,0,84.18693548,85.78032258,3.709677419,2025,3
Chile,Santiago,2025-04,10.33333333,10.59,78.9,0,3.67,0,120.25,121.0886667,4,2025,4
Chile,Santiago,2025-05,8.625806452,8.619354839,88.06451613,0.074193548,3.787096774,0,131.6066129,133.0985484,4.258064516,2025,5
Chile,Santiago,2025-06,4.536666667,3.796666667,91.53333333,0.231666667,4.533333333,0,130.5853333,132.4723333,4.2,2025,6
Chile,Santiago,2025-07,5.490322581,4.929032258,90.12903226,0.001290323,4.34516129,0,140.4567742,141.8233871,4.419354839,2025,7
Chile,Santiago,2025-08,6.919354839,6.361290323,91.96774194,0.200645161,4.880645161,0,95.54951613,97.01758065,3.64516129,2025,8
Chile,Santiago,2025-09,8.436666667,8.373333333,86.96666667,0.015333333,4.043333333,0,90.66183333,92.50633333,3.7,2025,9
Chile,Santiago,2025-10,10.71333333,10.95333333,81.8,0.023333333,3.893333333,0,47.64333333,48.43666667,2.8,2025,10
China,Beijing,2024-05,21.70588235,21.9,57.88235294,0.01,11.67058824,1.411764706,114.5941176,144.2117647,3.941176471,2024,5
China,Beijing,2024-06,27.3862069,26.54482759,49.93103448,0.082413793,10.28965517,1,87.05862069,113.3448276,3.517241379,2024,6
China,Beijing,2024-07,27.5,29.33571429,72.89285714,0.384642857,10.73214286,1,87.16071429,105.0178571,3.535714286,2024,7
China,Beijing,2024-08,26.70645161,29.82903226,77.58064516,0.312903226,6.906451613,1,142.6516129,170.8677419,4.161290323,2024,8
China,Beijing,2024-09,22.06666667,22.87,66.36666667,0.008,7.506666667,3.066666667,98.54883333,140.5811667,3.566666667,2024,9
China,Beijing,2024-10,18.06451613,18.07741935,44.74193548,0.005483871,8.474193548,1.477419355,137.0253226,203.4164516,4.225806452,2024,10
China,Beijing,2024-11,11.78666667,11.13,42.06666667,0.001333333,8.826666667,0.276666667,226.6496667,279.1588333,4.9,2024,11
China,Beijing,2024-12,2.293548387,-0.009677419,24.51612903,0.000322581,9.806451613,0,219.7203226,234.1503226,4.870967742,2024,12
China,Beijing,2025-01,0.816129032,-1.170967742,28.74193548,0.000322581,7.490322581,0.032258065,214.7730645,229.0598387,4.741935484,2025,1
China,Beijing,2025-02,3.678571429,1.178571429,17.60714286,0.001428571,10.68214286,0.003571429,145.4364286,165.3371429,4,2025,2
China,Beijing,2025-03,14.68387097,13.78387097,23.67741935,0.006774194,11.61935484,0.274193548,164.2262903,223.7664516,4.258064516,2025,3
China,Beijing,2025-04,22.08333333,21.23333333,25.4,0.076666667,16.76333333,0.803333333,108.3175,179.0985,3.933333333,2025,4
China,Beijing,2025-05,25.69354839,24.49354839,40.38709677,0.059032258,14.06451613,1.487096774,113.0767742,151.9267742,3.935483871,2025,5
China,Beijing,2025-06,31.78,30.64333333,40.03333333,0.024333333,13.65333333,1.903333333,99.11066667,137.3008333,3.8,2025,6
China,Beijing,2025-07,31.86129032,33.06129032,61.93548387,0.082258065,9.641935484,2.15483871,100.8787097,102.9972581,3.903225806,2025,7
China,Beijing,2025-08,30.16451613,33.12258065,65.74193548,0.193870968,9.35483871,1.709677419,143.6674194,154.2183871,4.419354839,2025,8
China,Beijing,2025-09,27.70666667,27.97,47.43333333,0.005666667,11.04666667,1.51,172.147,179.3333333,4.7,2025,9
China,Beijing,2025-10,20.40666667,20.60666667,61.53333333,0.217333333,8.433333333,1.38,102.6166667,108.15,3.8,2025,10
China,Beijing Shi,2024-07,24.3,26.1,75,0,4.7,1,54.9,58.2,3,2024,7
Colombia,Bogota,2024-06,13.5,13.8,80,0.02,4.7,3,13.6,15.7,1,2024,6
Comoros,Moroni,2024-05,25.8,28.18823529,77.94117647,0.104705882,26.73529412,6.705882353,1.894117647,5.888235294,1,2024,5
Comoros,Moroni,2024-06,25.43103448,27.44137931,75.03448276,0.054137931,21.66551724,6.931034483,2.165517241,5.848275862,1,2024,6
Comoros,Moroni,2024-07,25.36428571,27.07142857,69.03571429,0.073571429,21.22142857,7,3.571428571,7.164285714,1,2024,7
Comoros,Moroni,2024-08,25.09032258,26.7516129,70.80645161,0.085483871,20.38064516,6.838709677,4.219354839,8.274193548,1.064516129,2024,8
Comoros,Moroni,2024-09,25.13666667,27.08,75.66666667,0.195333333,14.81,6.6,10.77366667,19.32966667,1.2,2024,9
Comoros,Moroni,2024-10,26.4,28.74516129,74.4516129,0.184516129,14.89677419,10.51612903,13.03951613,23.13693548,1.290322581,2024,10
Comoros,Moroni,2024-11,26.37333333,28.98,76.66666667,0.528,10.01,10.92,11.1,16.92133333,1.033333333,2024,11
Comoros,Moroni,2024-12,26.44516129,29.00967742,75.87096774,0.505806452,10.99032258,9.896774194,12.42483871,18.17177419,1.193548387,2024,12
Comoros,Moroni,2025-01,26.58709677,29.69032258,79.16129032,0.552903226,19.23225806,11.00322581,15.73693548,22.37306452,1.483870968,2025,1
Comoros,Moroni,2025-02,27.58928571,30.92142857,75.64285714,0.227857143,21.71071429,11.88571429,17.79303571,26.03214286,1.642857143,2025,2
Comoros,Moroni,2025-03,27.9,31.94193548,78.64516129,0.740322581,13.21290323,11.97741935,9.232096774,13.0216129,1.064516129,2025,3
Comoros,Moroni,2025-04,27.86333333,31.48666667,76.26666667,0.624666667,11.91333333,10.67,5.4945,7.6775,1,2025,4
Comoros,Moroni,2025-05,27.66129032,30.79032258,73.77419355,0.375806452,19.86774194,8.564516129,8.468225806,12.6933871,1.032258065,2025,5
Comoros,Moroni,2025-06,26.5,28.31,66.83333333,0.08,21.15666667,7.89,10.38466667,15.23166667,1.033333333,2025,6
Comoros,Moroni,2025-07,25.2516129,26.91612903,67.35483871,0.038064516,23.62580645,7.64516129,11.08209677,16.59629032,1.032258065,2025,7
Comoros,Moroni,2025-08,25.1,26.62258065,66.32258065,0.050967742,19.73870968,9.35483871,11.22532258,16.45306452,1.129032258,2025,8
Comoros,Moroni,2025-09,25.56333333,27.29666667,70.4,0.066,15.67666667,10.15333333,13.20316667,18.276,1.2,2025,9
Comoros,Moroni,2025-10,25.02666667,26.98,73.26666667,0.219333333,13.50666667,9.34,6.423333333,9.17,1,2025,10
Congo,Brazzaville,2024-05,31.68823529,33.27647059,58.17647059,0.008235294,9.011764706,9.058823529,11.48235294,25.91176471,1.235294118,2024,5
Congo,Brazzaville,2024-06,31.75172414,31.54827586,48.27586207,0.000344828,7.772413793,9.620689655,18.42758621,30.29310345,1.655172414,2024,6
Congo,Brazzaville,2024-07,30.62068966,29.85517241,47.79310345,0,9.103448276,9.517241379,13.5137931,22.73448276,1.310344828,2024,7
Congo,Brazzaville,2024-08,31.89032258,31.32580645,42.29032258,0,11.06129032,9.64516129,9.838709677,18.38709677,1.161290323,2024,8
Congo,Brazzaville,2024-09,28.71666667,29.08666667,62.06666667,0.016,8.76,8.933333333,33.553,49.67533333,2.2,2024,9
Congo,Brazzaville,2024-10,28.06451613,30.64516129,69.06451613,0.350645161,8.087096774,6.019354839,18.88193548,27.0816129,1.612903226,2024,10
Congo,Brazzaville,2024-11,27.11333333,29.93,76.16666667,0.461333333,4.85,5.52,18.4075,22.163,1.533333333,2024,11
Congo,Brazzaville,2024-12,29.27096774,32.66451613,67.90322581,0.375483871,4.829032258,8.180645161,29.50451613,30.87112903,2.129032258,2024,12
Congo,Brazzaville,2025-01,28.33548387,30.48709677,70.03225806,0.127419355,6.535483871,7.438709677,23.44725806,25.0883871,1.903225806,2025,1
Congo,Brazzaville,2025-02,27.58214286,29.56785714,74.67857143,0.046785714,5.439285714,8.739285714,34.26464286,37.56821429,2.25,2025,2
Congo,Brazzaville,2025-03,27.64193548,30.17419355,75.03225806,0.661290323,6.390322581,7.512903226,31.14564516,33.0433871,2.129032258,2025,3
Congo,Brazzaville,2025-04,26.97,29.48333333,79.43333333,0.130666667,5.086666667,6.296666667,30.73466667,31.29583333,2.1,2025,4
Congo,Brazzaville,2025-05,25.97741935,27.97419355,83.16129032,0.108709677,4.661290323,4.9,36.63596774,37.00596774,2.322580645,2025,5
Congo,Brazzaville,2025-06,25.22,26.88,79.96666667,0,6.656666667,3.416666667,42.22933333,43.46266667,2.533333333,2025,6
Congo,Brazzaville,2025-07,22.6,23.98709677,78.61290323,0,8.34516129,2.193548387,42.21580645,43.74951613,2.612903226,2025,7
Congo,Brazzaville,2025-08,21.90322581,22.81290323,75.80645161,0,9.5,1.887096774,44.84758065,47.04370968,2.64516129,2025,8
Congo,Brazzaville,2025-09,24.27333333,25.64,74.33333333,0.029,9.9,2.116666667,34.8605,36.0645,2.3,2025,9
Congo,Brazzaville,2025-10,24.50666667,26.06,78,0.096666667,7.393333333,2.146666667,24.11666667,24.67,1.866666667,2025,10
Costa Rica,San Ignacio,2024-05,23,25.1,83,0,3.6,6,25.4,27.9,2,2024,5
Costa Rica,San Ignacio,2024-06,22.02413793,23.40689655,83.06896552,0.131034483,7.534482759,4.655172414,26.26896552,27.8862069,1.965517241,2024,6
Costa Rica,San Ignacio,2024-07,19.02857143,19.45357143,91,0.110714286,7.960714286,4.321428571,12.56785714,13.59642857,1.321428571,2024,7
Costa Rica,San Ignacio,2024-08,18.4483871,18.68709677,87.32258065,0.018064516,9.041935484,3.967741935,9.983870968,10.83225806,1.161290323,2024,8
Costa Rica,San Ignacio,2024-09,20.87333333,21.29333333,88.9,0.153,6.063333333,2.633333333,13.122,17.69366667,1.266666667,2024,9
Costa Rica,San Ignacio,2024-10,15.62333333,15.70666667,96.13333333,0.221666667,4.8,0.3,9.866666667,14.23266667,1.066666667,2024,10
Costa Rica,San Ignacio,2024-11,15.05862069,15.15517241,98.13793103,0.477586207,4.45862069,0,9.24362069,11.15103448,1.103448276,2024,11
Costa Rica,San Ignacio,2024-12,13.62258065,13.27096774,94.67741935,0.136129032,8.190322581,0,6.546612903,7.465645161,1.032258065,2024,12
Costa Rica,San Ignacio,2025-01,18.88666667,19.02,77.66666667,0.007333333,9.073333333,0,6.697,7.813166667,1,2025,1
Costa Rica,San Ignacio,2025-02,21.03571429,21.56428571,69.67857143,0.004285714,9.014285714,0,9.5275,11.99857143,1,2025,2
Costa Rica,San Ignacio,2025-03,20.63870968,20.94516129,71.41935484,0.000967742,8.022580645,0,13.04548387,16.23225806,1.161290323,2025,3
Costa Rica,San Ignacio,2025-04,21.34666667,22.57,72.6,0.037333333,7.623333333,0,10.20583333,12.31483333,1.066666667,2025,4
Costa Rica,San Ignacio,2025-05,21.39666667,22.22333333,87.36666667,0.045666667,5.363333333,0,10.76083333,12.062,1.166666667,2025,5
Costa Rica,San Ignacio,2025-06,20.73333333,21.32333333,90.5,0.095333333,5.003333333,0,12.43816667,13.36933333,1.2,2025,6
Costa Rica,San Ignacio,2025-07,21.66774194,22.9483871,80.58064516,0.388387097,6.829032258,0,10.78967742,13.82725806,1.161290323,2025,7
Costa Rica,San Ignacio,2025-08,20.645,21.02,85.7,0.014,6.265,0,12.62625,17.97275,1.2,2025,8
Costa Rica,San Jose,2025-08,21.80909091,23.18181818,81.54545455,0.035454545,5.845454545,0,12.68090909,15.84272727,1.272727273,2025,8
Costa Rica,San Jose,2025-09,20.45,20.78,92.46666667,0.028666667,4.983333333,0,15.6765,16.95633333,1.466666667,2025,9
Costa Rica,San Jose,2025-10,20.13333333,20.13333333,93.66666667,0.2,3.886666667,0,9.43,9.576666667,1,2025,10
Costa Rica,San Juan,2024-05,23.75,25.69375,74.75,0.19875,10.89375,5.25,19.8,21.85,1.6875,2024,5
Cote d'Ivoire,Yamoussoukro,2025-08,22.43636364,24.18181818,89.27272727,0.028181818,6.936363636,0.763636364,8.661363636,10.74681818,1,2025,8
Cote d'Ivoire,Yamoussoukro,2025-09,22.78666667,24.85,92.6,0.094666667,5.74,0.576666667,8.053,10.23133333,1,2025,9
Cote d'Ivoire,Yamoussoukro,2025-10,23.11333333,25.46,95.26666667,0.025333333,4.353333333,0.433333333,4.743333333,6.236666667,1,2025,10
Croatia,Zagreb,2024-05,22.05882353,22.78823529,61.05882353,0.375882353,9.758823529,5.235294118,4.411764706,5.629411765,1,2024,5
Croatia,Zagreb,2024-06,26.96896552,27.1862069,51.13793103,0.024137931,10.02068966,6.655172414,3.903448276,5.782758621,1,2024,6
Croatia,Zagreb,2024-07,31.28928571,31.08928571,40.25,0.015357143,7.703571429,7.785714286,5.560714286,7.332142857,1,2024,7
Croatia,Zagreb,2024-08,32.27419355,31.88387097,38.67741935,0.010967742,5.864516129,7.935483871,7.138709677,8.135483871,1.032258065,2024,8
Croatia,Zagreb,2024-09,21.78333333,21.53333333,61.23333333,0.520333333,9.383333333,5.466666667,12.34916667,16.396,1.3,2024,9
Croatia,Zagreb,2024-10,15.92258065,16.12580645,72.70967742,0.073870968,6.94516129,2.187096774,27.89919355,33.31193548,2.032258065,2024,10
Croatia,Zagreb,2024-11,7.403333333,6.466666667,76.6,0.198333333,6.886666667,0.85,49.92533333,54.6305,2.733333333,2024,11
Croatia,Zagreb,2024-12,4.429032258,2.929032258,77.64516129,0.005806452,7.94516129,0.722580645,51.6866129,56.18032258,2.709677419,2024,12
Croatia,Zagreb,2025-01,5.425806452,3.980645161,78.96774194,0.05483871,9.890322581,0.941935484,43.105,47.33612903,2.387096774,2025,1
Croatia,Zagreb,2025-02,3.935714286,2.675,71.92857143,0.093571429,5.778571429,1.232142857,47.20142857,50.92785714,2.75,2025,2
Croatia,Zagreb,2025-03,10.43870968,9.793548387,66.19354839,0.122903226,8.438709677,1.851612903,31.61112903,35.75870968,2.161290323,2025,3
Croatia,Zagreb,2025-04,15.26,14.90666667,60.43333333,0.059666667,9.706666667,3.14,19.99233333,24.5495,1.666666667,2025,4
Croatia,Zagreb,2025-05,17.50645161,17.52903226,61,0.209354839,7.861290323,3.619354839,16.42919355,20.02774194,1.580645161,2025,5
Croatia,Zagreb,2025-06,25.72333333,25.75333333,49.03333333,0.003333333,9.706666667,5.563333333,13.12266667,18.13,1.333333333,2025,6
Croatia,Zagreb,2025-07,24.56129032,24.72258065,56.87096774,0.156774194,7.303225806,4.367741935,11.48193548,14.40612903,1.193548387,2025,7
Croatia,Zagreb,2025-08,22.89032258,23.03870968,60.77419355,0.047096774,6.351612903,3.077419355,15.41467742,19.77112903,1.451612903,2025,8
Croatia,Zagreb,2025-09,18.12333333,18.31,78.63333333,0.092333333,5.673333333,1.756666667,17.54016667,21.01883333,1.6,2025,9
Croatia,Zagreb,2025-10,9.986666667,9.486666667,86.46666667,0.164,6.706666667,0.753333333,15.75666667,17.73666667,1.533333333,2025,10
Cuba,Havana,2024-05,28.82352941,31.74705882,70.58823529,0.001176471,9.811764706,6.764705882,15.3,21.96470588,1.411764706,2024,5
Cuba,Havana,2024-06,27.73,30.95333333,81.6,0.316,11.25,6.7,10.36666667,13.84,1.3,2024,6
Cuba,Havana,2024-07,26.88275862,30.0137931,87.65517241,0.002758621,9.903448276,6.827586207,4.993103448,10.1137931,1,2024,7
Cuba,Havana,2024-08,25.68387097,28.71290323,91.4516129,0.122580645,8.212903226,6.64516129,8.05483871,10.81290323,1.129032258,2024,8
Cuba,Havana,2024-09,24.77333333,27.43333333,97.3,0.023333333,9.216666667,3.9,10.554,16.31416667,1.1,2024,9
Cuba,Havana,2024-10,25.36666667,28.48,90.66666667,0.002666667,19.09333333,0.3,10.87183333,19.13516667,1.166666667,2024,10
Cuba,Havana,2024-11,23.5862069,25.58965517,86.89655172,0.112758621,20.47241379,0,10.00275862,15.03603448,1.034482759,2024,11
Cuba,Havana,2024-12,21.95806452,23.17419355,85.32258065,0,20.33225806,0,9.596129032,13.09322581,1.096774194,2024,12
Cuba,Havana,2025-01,18.55666667,18.68,90.23333333,0,18.87666667,0,12.71566667,17.1865,1.233333333,2025,1
Cuba,Havana,2025-02,19.42142857,19.77142857,97.75,0,16.55,0,11.99196429,15.91,1.25,2025,2
Cuba,Havana,2025-03,18.75806452,19.1516129,93.90322581,0,16.8,0,14.14354839,18.63725806,1.290322581,2025,3
Cuba,Havana,2025-04,20.27333333,21.01333333,93.66666667,0,20.57,0,12.23466667,17.03233333,1.233333333,2025,4
Cuba,Havana,2025-05,23.58,25.99,94.26666667,0,13.89,0,10.7485,13.68383333,1.066666667,2025,5
Cuba,Havana,2025-06,23.88,26.31666667,96.5,0,16.20666667,0,14.17716667,25.93083333,1.4,2025,6
Cuba,Havana,2025-07,24.35483871,27.05483871,98.25806452,0.039677419,12.89677419,0,14.82387097,27.47548387,1.419354839,2025,7
Cuba,Havana,2025-08,24.22580645,26.8,98.64516129,0,11.08387097,0,12.12645161,20.78564516,1.258064516,2025,8
Cuba,Havana,2025-09,24.04666667,26.61666667,98.13333333,0,11.2,0,9.968833333,12.01316667,1.066666667,2025,9
Cuba,Havana,2025-10,23.45333333,25.87333333,100,0.168,9.42,0,7.323333333,8.483333333,1,2025,10
Cyprus,Nicosia,2024-05,27.05882353,27.34117647,52.76470588,0,26.12352941,6.588235294,10.25294118,31.52941176,1.176470588,2024,5
Cyprus,Nicosia,2024-06,36.31666667,38.69,29.96666667,0,19.21666667,8.066666667,12.74666667,31.65666667,1.233333333,2024,6
Cyprus,Nicosia,2024-07,36.08928571,38.68571429,33.21428571,0.01,17.19642857,8.428571429,9.257142857,15.86071429,1.035714286,2024,7
Cyprus,Nicosia,2024-08,35.53225806,38.48387097,35.67741935,0.000322581,15.47419355,8,12.09032258,18.99677419,1.193548387,2024,8
Cyprus,Nicosia,2024-09,32.31666667,33.86,40.1,0.002333333,14.03333333,7.5,13.253,21.9725,1.333333333,2024,9
Cyprus,Nicosia,2024-10,26.47741935,26.60645161,42.4516129,0,10.47741935,5.222580645,12.88435484,23.10112903,1.258064516,2024,10
Cyprus,Nicosia,2024-11,20.36666667,20.96333333,54.43333333,0.050333333,13.14333333,2.596666667,17.908,33.004,1.5,2024,11
Cyprus,Nicosia,2024-12,17.13548387,17.01612903,59.70967742,0.073225806,12.91290323,2.04516129,16.91258065,28.69887097,1.483870968,2024,12
Cyprus,Nicosia,2025-01,17.57419355,17.53225806,56.51612903,0.01483871,11.79032258,2.4,20.24854839,32.23177419,1.709677419,2025,1
Cyprus,Nicosia,2025-02,13.86428571,12.625,50.28571429,0.117857143,15.41428571,3.175,12.12410714,16.29982143,1.285714286,2025,2
Cyprus,Nicosia,2025-03,21.36451613,21.19354839,41.48387097,0.028709677,13.7483871,5.361290323,18.47612903,35.28129032,1.548387097,2025,3
Cyprus,Nicosia,2025-04,22.15666667,22.82666667,44.7,0.096,13.67666667,6.543333333,13.40016667,25.345,1.266666667,2025,4
Cyprus,Nicosia,2025-05,27.41935484,27.04516129,39.70967742,0.038387097,10.32580645,7.793548387,16.81709677,35.7766129,1.548387097,2025,5
Cyprus,Nicosia,2025-06,32.61333333,31.81,33.4,0.000333333,9.76,9.37,16.761,24.15483333,1.466666667,2025,6
Cyprus,Nicosia,2025-07,34.49677419,35.80645161,37.64516129,0,9.406451613,8.95483871,18.76854839,28.54967742,1.741935484,2025,7
Cyprus,Nicosia,2025-08,33.39032258,34.0483871,42.70967742,0,7.470967742,7.538709677,21.01241935,34.82774194,1.935483871,2025,8
Cyprus,Nicosia,2025-09,29.87333333,29.80666667,48.76666667,0,8.12,5.016666667,18.10216667,28.8975,1.7,2025,9
Cyprus,Nicosia,2025-10,24.38,25.41333333,54.2,0.005333333,8.453333333,3.333333333,5.623333333,10.24333333,1,2025,10
Czech Republic,Prague,2024-05,18.88235294,19.17058824,63.23529412,0.128235294,13.70588235,4.588235294,2.852941176,3.629411765,1,2024,5
